Location_Latitude,Location_Longitude,Traffic_Density(cars/km²),Average_Speed(km/h),Time_of_Day
37.38048188549303,-121.91933023260883,284,77.29923044926014,Night
37.10612558549099,-121.32765173235714,333,51.94942624765143,Afternoon
37.531356831752696,-121.31081858957248,195,66.52345549563363,Afternoon
37.39577767966043,-121.65853059339156,335,17.65491321766352,Afternoon
37.61315191110302,-121.78439023475696,122,37.810390506213395,Evening
37.80560221877024,-121.18628972924269,322,33.57933910130069,Evening
37.29966868384149,-121.78289677053012,174,49.86376716956143,Night
37.96210210416503,-121.45797293033363,70,70.2779464042998,Morning
37.53563450058758,-121.0317911591371,101,15.483675243340468,Afternoon
37.618290798754785,-121.85214756213762,295,15.080235863129754,Morning
37.68067237322574,-121.05912373250528,464,69.52223957103192,Evening
37.66673152985759,-121.81710694693133,466,24.899506022685017,Evening
37.510970743045064,-121.43255679197676,162,56.81272781148696,Evening
37.42876429111468,-121.62299228804126,234,48.00146926525636,Morning
37.053781964177375,-121.03507139849818,136,68.30255164210607,Night
37.02208584530118,-121.72645797099807,202,18.756223688548246,Night
37.35796119453276,-121.60034199791424,124,19.08480760058279,Evening
37.333660890633695,-121.01713988214458,271,48.97728521948153,Afternoon
37.38769515483901,-121.46352960881153,27,76.24650573508596,Morning
37.13836820088819,-121.49736988437874,19,39.0498430859528,Evening
37.738168270536846,-121.742221511796,101,32.88594701782864,Morning
37.856964414776236,-121.29863643968956,148,52.46825262385201,Morning
37.93871463537403,-121.98562704822223,490,75.13140203815217,Night
37.49236230351963,-121.95048737029771,458,68.58494829912365,Evening
37.70086569912543,-121.4006414128642,342,79.68385275132539,Night
37.85555112343587,-121.65832542618155,366,11.579800824166396,Evening
37.41829111109349,-121.04668362779904,349,17.900070129893358,Morning
37.30941279487045,-121.09680930927722,458,52.66274343566354,Night
37.93672455585349,-121.28629374132329,61,67.44035075336947,Morning
37.51567655107707,-121.1818544188722,204,29.967103961473658,Evening
37.497253886590876,-121.33266815033231,475,26.74477616239531,Afternoon
37.178416096563495,-121.87441789728985,498,65.08830595668405,Night
37.108155014573356,-121.2344566303108,215,13.946729769726211,Night
37.84210686248351,-121.78980803128115,296,35.85678533078096,Morning
37.614133176187515,-121.6765571448998,484,45.40664558146308,Morning
37.32582458401945,-121.18076578789758,410,49.22440720452264,Afternoon
37.191736217390265,-121.46347439160655,448,61.003060975494385,Night
37.55549728016963,-121.14005928581659,375,34.839200640146075,Evening
37.58391928926113,-121.78696468015674,102,52.887904127222505,Evening
37.20699360124506,-121.39222156139311,429,50.97627959536695,Night
37.85140574789148,-121.91620902745174,494,48.333127045762296,Night
37.08426436615585,-121.35693900645997,419,54.83383051995485,Night
37.35609308516642,-121.23746596222446,318,28.161441974765342,Afternoon
37.680384413762525,-121.41506910602128,154,15.925412750924028,Evening
37.2741203638192,-121.73376849850119,95,18.349017042782037,Evening
37.82767519478127,-121.96865733114113,162,25.720766785773073,Morning
37.7398678266004,-121.88055111603572,11,45.01385548659497,Morning
37.789022844548136,-121.37769702092598,351,68.83099253822141,Night
37.11910653587672,-121.06557978315749,398,59.09053394618689,Morning
37.140547127995546,-121.793465596028,269,65.2328422941433,Afternoon
37.286473737744586,-121.2649738508949,173,34.56829367482639,Evening
37.51807716519756,-121.13354893675096,15,38.325761915398516,Evening
37.7480160766994,-121.47911782155249,158,37.55773201934289,Morning
37.836530890760905,-121.33073420415634,214,23.431122908315107,Night
37.70433531595718,-121.18498468332385,127,14.285166070050042,Morning
37.92859688153064,-121.7393248422594,494,51.36412649790587,Night
37.73874350961593,-121.70310432573196,98,79.24516783944102,Afternoon
37.306267887004616,-121.99937248337154,163,21.6780793465184,Evening
37.26508128433857,-121.0369058691022,448,13.267937392949163,Afternoon
37.69619245030109,-121.08245510540365,176,64.56721772767531,Evening
37.192870568689614,-121.23543173624057,477,27.681020467930693,Afternoon
37.09271481081027,-121.92092397902336,170,68.07506637470499,Morning
37.532222874856195,-121.5524971103005,279,59.27556669241608,Afternoon
37.821641569778954,-121.89810824602844,65,76.19714759355632,Afternoon
37.10137984246986,-121.9840797327372,237,38.624906502967036,Morning
37.79189132379573,-121.3838170347874,346,56.33788876154439,Evening
37.81157200435155,-121.03917058291981,158,42.539834656928946,Evening
37.482274000081546,-121.09713197656785,55,54.14120881159805,Morning
37.057310310010486,-121.3032451850646,153,41.471923420541614,Afternoon
37.174589851247184,-121.90335941583513,247,23.204257249685238,Afternoon
37.707426275161936,-121.7258359623277,281,45.55281912023666,Afternoon
37.71177794499095,-121.6799432731147,129,47.00089410062096,Night
37.89835527516767,-121.23684994225444,349,66.74226937821128,Evening
37.582686146554586,-121.19775082076488,422,61.48644940555069,Afternoon
37.124107367713776,-121.61489387701008,229,56.46541367590109,Evening
37.12141490550497,-121.5821160033824,17,17.93709668868008,Afternoon
37.72113235735682,-121.95549096072384,353,60.443140346460055,Morning
37.1837846651079,-121.71086328158124,396,45.02136094481603,Morning
37.32838549961661,-121.54871482282236,482,72.58696752743114,Evening
37.487212006921915,-121.88301695361474,284,74.39096538913799,Evening
37.02476487757615,-121.54673253924499,362,13.860961342124982,Morning
37.248819027019934,-121.1468241877422,75,67.44490922481351,Night
37.40788960850728,-121.41867898027495,88,12.638817329586942,Morning
37.2796363184932,-121.92107014496159,95,35.70187379865159,Afternoon
37.13637032746757,-121.80832868116973,133,47.96099829347554,Night
37.728012257796195,-121.52545564984145,211,20.367055903898923,Morning
37.81314765516799,-121.63851285017819,475,62.241966879835374,Night
37.25747897614372,-121.6412729804539,159,10.584829292049701,Night
37.774419494606306,-121.47073255185641,55,21.80193339038258,Night
37.38555356440131,-121.41560407841054,122,50.6557780897433,Evening
37.506685790854,-121.20313842972381,100,60.00712934261047,Morning
37.85600107489315,-121.65903343653751,150,74.16501718857413,Evening
37.74995368180241,-121.19453371695941,298,59.38476563542367,Evening
37.80511685131618,-121.66138877088737,398,57.02454891784062,Afternoon
37.136845166586355,-121.94456701105877,227,37.6038802445465,Afternoon
37.06971942583373,-121.4458123489952,86,10.089909786876099,Night
37.89340472908799,-121.41209767510519,420,18.411148111493535,Night
37.387834269571094,-121.06545975437814,386,47.41881813292274,Afternoon
37.28787967806968,-121.27393867393752,393,57.25909200910938,Afternoon
37.72469625426182,-121.08222734750557,343,39.22137987275238,Morning
37.836415596579855,-121.09165278975699,161,61.14753080698731,Night
37.8624896218983,-121.39542588974176,332,46.53036067325252,Night
37.31599714112523,-121.47223793466355,248,15.192333691601855,Afternoon
37.852212391201675,-121.4425590328364,124,23.441137567756417,Morning
37.040933944374345,-121.02166919232275,328,68.799875627076,Afternoon
37.049661491459716,-121.22683230825304,378,60.74389226371076,Afternoon
37.623519195174154,-121.8937340952076,103,72.63333909087464,Evening
37.063106369115545,-121.2215715932186,492,18.22900743846556,Night
